,0.00821917808219178,0.010958904109589041,0.019178082191780823,0.021917808219178082,0.024657534246575342,0.0273972602739726
752.0,0.2868661461289348,0.28577330909598553,0.20909136248440013,0.21948887025333852,0.20027650792561386,0.18626664780422703
753.0,0.298272149281136,0.2799204968548449,0.21734544157675112,0.2165627237855462,0.19608827005104984,0.20142808996684264
754.0,0.27423361743058294,0.2578839986889617,0.22119050960519293,0.20517190912657668,0.19293752286460503,0.19028965010010135
755.0,0.28208169882223577,0.2553685879299452,0.20983781522774803,0.1951625929229509,0.19269414622637587,0.18933457672277515
756.0,0.2659019132004734,0.2393207719705392,0.20563435963334042,0.20061404528017096,0.1977417506837078,0.1900003711344455
757.0,0.2618649100886603,0.23426327926585178,0.1884447597746024,0.1902360577949208,0.19277248645706857,0.17625276958611397
758.0,0.24288843416918376,0.23391182341053762,0.187560669649875,0.18940854242494592,0.18767782717427195,0.1859553284060131
759.0,0.24258003290835262,0.2507857077788751,0.19376154854708239,0.19051080773922158,0.17992303742583227,0.17206393575605472
760.0,0.2536410075292317,0.226914922564118,0.1834382386770394,0.17568023871972765,0.18042308920096717,0.17949328162180028
761.0,0.2355587510925201,0.21830443038695652,0.1840793706929883,0.17253592415735514,0.17182390052767404,0.17227583714931816
762.0,0.23291085049793347,0.2238596370261211,0.17215253844933404,0.1700093419803853,0.17564793393101502,0.17056237251648754
763.0,0.22556605904860932,0.21504522119393438,0.1726680011455427,0.1681599960867488,0.16896415295261802,0.16451255311603652
764.0,0.2175671096997835,0.20718271918268993,0.16582795840983405,0.17032076693455384,0.16132862045533586,0.1620878146400438
765.0,0.2125257480076868,0.20734704940670223,0.168548148118146,0.16372897937572517,0.16275842418948955,0.16075226931013398
766.0,0.2064318936479549,0.19675725884274636,0.16585863237814813,0.1596126093392165,0.15700811792926744,0.1615755840160501
767.0,0.19584434036228293,0.19239817037841583,0.16077314627660289,0.15908482378657773,0.15946585607702535,0.1568774538438205
768.0,0.1924094034796639,0.18806645370178565,0.1587215541840445,0.15321503589739927,0.15053095019635632,0.1545450000903622
769.0,0.18162218002011088,0.18591329724090172,0.15582264881774993,0.15239142014782886,0.15172454981439099,0.15287290733084652
770.0,0.17771259651420318,0.17612709185900477,0.15207800891090179,0.14997621866006133,0.1480508172196081,0.1466656253881533
771.0,0.17563579787297234,0.17172499936127505,0.14582440869156754,0.14577061083785692,0.14616027483415717,0.1454509038312531
772.0,0.17350103914694426,0.17051783800996834,0.14467683039606255,0.144820033377491,0.14351442311466367,0.14492860727101547
773.0,0.16928792139692284,0.16483719582667095,0.14433743241453423,0.1467476138258123,0.14309684409812062,0.141228771230274
774.0,0.1674340815180928,0.16521877543465646,0.14527552569866714,0.14265285793624022,0.14220294182891607,0.14004176568389864
775.0,0.1639190230098047,0.1624508661466582,0.14276819091059212,0.1425249509030228,0.14134416798476063,0.14186928211773348
