,0.010958904109589041,0.019178082191780823,0.024657534246575342
287.5,1.7768717906284657,1.322036289118064,1.1900720294225957
290.0,1.7096122280867565,1.258668562439209,1.1273534063038149
292.5,1.58893634430328,1.2182940465408811,1.0667753519396292
295.0,1.4554452471713573,1.1071900255017448,1.0177123541176876
297.5,1.3845709433524984,1.065632754448632,0.9642009290035871
300.0,1.271328147157797,0.948938277838145,0.8818469263529654
302.5,1.1789825410479269,0.9296597483005442,0.8391078738519098
